"datetime","season","rentMonth","rentHour","rentWeekday","temperature","humidity","rainfall","rentCount"
"2014-05-09 09:00:00",1,5,9,"Fri",13.9,77,0,1
"2014-05-09 10:00:00",1,5,10,"Fri",16,70,0,1
"2014-05-09 11:00:00",1,5,11,"Fri",18.3,62,0,1
"2014-05-09 12:00:00",1,5,12,"Fri",20.1,49,0,4
"2014-05-09 13:00:00",1,5,13,"Fri",21,42,0,4
"2014-05-09 14:00:00",1,5,14,"Fri",22,33,0,4
"2014-05-09 15:00:00",1,5,15,"Fri",22.6,35,0,4
"2014-05-09 16:00:00",1,5,16,"Fri",23.2,34,0,4
"2014-05-09 17:00:00",1,5,17,"Fri",23,34,0,4
"2014-05-09 18:00:00",1,5,18,"Fri",22.3,37,0,4
"2014-05-09 19:00:00",1,5,19,"Fri",20.6,43,0,4
"2014-05-09 20:00:00",1,5,20,"Fri",18.9,50,0,4
"2014-05-09 21:00:00",1,5,21,"Fri",18,57,0,5
"2014-05-09 22:00:00",1,5,22,"Fri",16.2,65,0,1
"2014-05-09 23:00:00",1,5,23,"Fri",14.9,70,0,1
"2014-05-10 00:00:00",1,5,0,"Sat",14.5,69,0,1
"2014-05-10 01:00:00",1,5,1,"Sat",14.6,64,0,1
"2014-05-10 02:00:00",1,5,2,"Sat",14.6,61,0,1
"2014-05-10 03:00:00",1,5,3,"Sat",13.8,68,0,1
"2014-05-10 04:00:00",1,5,4,"Sat",12.6,76,0,1
"2014-05-10 05:00:00",1,5,5,"Sat",11.7,81,0,1
"2014-05-10 06:00:00",1,5,6,"Sat",11,83,0,1
"2014-05-10 07:00:00",1,5,7,"Sat",12.3,76,0,1
"2014-05-10 08:00:00",1,5,8,"Sat",15.5,50,0,1
"2014-05-10 09:00:00",1,5,9,"Sat",18.6,43,0,4
"2014-05-10 10:00:00",1,5,10,"Sat",21.1,36,0,4
"2014-05-10 11:00:00",1,5,11,"Sat",22.8,34,0,4
"2014-05-10 12:00:00",1,5,12,"Sat",24.4,31,0,4
"2014-05-10 13:00:00",1,5,13,"Sat",25.1,27,0,4
"2014-05-10 14:00:00",1,5,14,"Sat",26.2,27,0,4
"2014-05-10 15:00:00",1,5,15,"Sat",26.5,26,0,5
"2014-05-10 16:00:00",1,5,16,"Sat",26.6,25,0,5
"2014-05-10 17:00:00",1,5,17,"Sat",25.8,26,0,9
"2014-05-10 18:00:00",1,5,18,"Sat",24.8,31,0,4
"2014-05-10 19:00:00",1,5,19,"Sat",23.1,34,0,4
"2014-05-10 20:00:00",1,5,20,"Sat",21.8,37,0,6
"2014-05-10 21:00:00",1,5,21,"Sat",20.7,41,0,6
"2014-05-10 22:00:00",1,5,22,"Sat",19.5,42,0,4
"2014-05-10 23:00:00",1,5,23,"Sat",18.4,43,0,7
"2014-05-11 00:00:00",1,5,0,"Sun",17.5,45,0,1
"2014-05-11 01:00:00",1,5,1,"Sun",16.8,43,0,1
"2014-05-11 02:00:00",1,5,2,"Sun",16.3,45,0,1
"2014-05-11 03:00:00",1,5,3,"Sun",15.6,47,0,1
"2014-05-11 04:00:00",1,5,4,"Sun",15.2,49,0,1
"2014-05-11 05:00:00",1,5,5,"Sun",14.9,49,0,1
"2014-05-11 06:00:00",1,5,6,"Sun",15.2,48,0,1
"2014-05-11 07:00:00",1,5,7,"Sun",15.9,47,0,1
"2014-05-11 08:00:00",1,5,8,"Sun",16.8,46,0,1
"2014-05-11 09:00:00",1,5,9,"Sun",18.2,46,0,1
"2014-05-11 10:00:00",1,5,10,"Sun",19.7,47,0,1
"2014-05-11 11:00:00",1,5,11,"Sun",20.9,46,0,6
"2014-05-11 12:00:00",1,5,12,"Sun",21.4,47,0,6
"2014-05-11 13:00:00",1,5,13,"Sun",22.4,46,0,6
"2014-05-11 14:00:00",1,5,14,"Sun",23.4,45,0,6
"2014-05-11 15:00:00",1,5,15,"Sun",23.6,42,0,6
"2014-05-11 16:00:00",1,5,16,"Sun",23.9,42,0,6
"2014-05-11 17:00:00",1,5,17,"Sun",23.6,41,0,6
"2014-05-11 18:00:00",1,5,18,"Sun",21.1,58,0.1,4
"2014-05-11 19:00:00",1,5,19,"Sun",19,79,0.6,1
"2014-05-11 20:00:00",1,5,20,"Sun",17.5,89,1.9,1
"2014-05-11 21:00:00",1,5,21,"Sun",16.7,95,2.6,1
"2014-05-11 22:00:00",1,5,22,"Sun",16.7,94,2.3,1
"2014-05-11 23:00:00",1,5,23,"Sun",16.2,96,6,1
"2014-05-12 00:00:00",1,5,0,"Mon",16.2,99,3.5,1
"2014-05-12 01:00:00",1,5,1,"Mon",16.3,100,0.2,1
"2014-05-12 02:00:00",1,5,2,"Mon",16.7,99,1.1,1
"2014-05-12 03:00:00",1,5,3,"Mon",16.8,100,2,1
"2014-05-12 04:00:00",1,5,4,"Mon",16.9,100,4.2,1
"2014-05-12 05:00:00",1,5,5,"Mon",15.9,98,1.2,1
"2014-05-12 06:00:00",1,5,6,"Mon",15,100,0,1
"2014-05-12 07:00:00",1,5,7,"Mon",14.8,100,0,1
"2014-05-12 08:00:00",1,5,8,"Mon",14.9,96,0,1
"2014-05-12 09:00:00",1,5,9,"Mon",15.4,87,0,1
"2014-05-12 10:00:00",1,5,10,"Mon",16.7,77,0,1
"2014-05-12 11:00:00",1,5,11,"Mon",18.2,68,0,2
"2014-05-12 12:00:00",1,5,12,"Mon",19.3,62,0,1
"2014-05-12 13:00:00",1,5,13,"Mon",19.5,61,0,5
"2014-05-12 14:00:00",1,5,14,"Mon",20.6,56,0,5
"2014-05-12 15:00:00",1,5,15,"Mon",20.5,52,0,6
"2014-05-12 16:00:00",1,5,16,"Mon",20.9,53,0,4
"2014-05-12 17:00:00",1,5,17,"Mon",21.1,54,0,5
"2014-05-12 18:00:00",1,5,18,"Mon",20.6,62,0,6
"2014-05-12 19:00:00",1,5,19,"Mon",19.2,69,0,6
"2014-05-12 20:00:00",1,5,20,"Mon",18,78,0,2
"2014-05-12 21:00:00",1,5,21,"Mon",16.9,82,0,1
"2014-05-12 22:00:00",1,5,22,"Mon",16.2,85,0,1
"2014-05-12 23:00:00",1,5,23,"Mon",15.8,86,0,1
"2014-05-13 00:00:00",1,5,0,"Tues",15.6,86,0,1
"2014-05-13 01:00:00",1,5,1,"Tues",15.3,87,0,1
"2014-05-13 02:00:00",1,5,2,"Tues",14.9,90,0,1
"2014-05-13 03:00:00",1,5,3,"Tues",14.8,91,0,1
"2014-05-13 04:00:00",1,5,4,"Tues",14.4,91,0,1
"2014-05-13 05:00:00",1,5,5,"Tues",13.9,92,0,1
"2014-05-13 06:00:00",1,5,6,"Tues",13.6,93,0,1
"2014-05-13 07:00:00",1,5,7,"Tues",14.7,90,0,2
"2014-05-13 08:00:00",1,5,8,"Tues",16.3,77,0,1
"2014-05-13 09:00:00",1,5,9,"Tues",19.6,61,0,1
"2014-05-13 10:00:00",1,5,10,"Tues",21.9,53,0,4
"2014-05-13 11:00:00",1,5,11,"Tues",23.1,55,0,4
"2014-05-13 12:00:00",1,5,12,"Tues",24.7,54,0,4
"2014-05-13 13:00:00",1,5,13,"Tues",25.4,55,0,4
"2014-05-13 14:00:00",1,5,14,"Tues",25.9,54,0,4
"2014-05-13 15:00:00",1,5,15,"Tues",26.3,51,0,4
"2014-05-13 16:00:00",1,5,16,"Tues",26.5,49,0,4
"2014-05-13 17:00:00",1,5,17,"Tues",25.7,50,0,4
"2014-05-13 18:00:00",1,5,18,"Tues",24.7,52,0,6
"2014-05-13 19:00:00",1,5,19,"Tues",23.4,57,0,7
"2014-05-13 20:00:00",1,5,20,"Tues",21.8,63,0,5
"2014-05-13 21:00:00",1,5,21,"Tues",20.8,65,0,6
"2014-05-13 22:00:00",1,5,22,"Tues",20.1,68,0,6
"2014-05-13 23:00:00",1,5,23,"Tues",19.2,72,0,1
"2014-05-14 00:00:00",1,5,0,"Wed",18.4,77,0,1
"2014-05-14 01:00:00",1,5,1,"Wed",17.3,83,0,1
"2014-05-14 02:00:00",1,5,2,"Wed",16.7,85,0,1
"2014-05-14 03:00:00",1,5,3,"Wed",16.4,87,0,1
"2014-05-14 04:00:00",1,5,4,"Wed",16.8,81,0,1
"2014-05-14 05:00:00",1,5,5,"Wed",16.7,80,0,1
